4.0000E+01	3.8589E-02	8.9816E-02
4.0708E+01	4.0365E-02	9.1942E-02
4.1429E+01	4.0535E-02	9.3512E-02
4.2162E+01	3.9935E-02	9.5465E-02
4.2909E+01	3.9643E-02	9.6944E-02
4.3668E+01	4.0067E-02	9.7982E-02
4.4441E+01	3.9489E-02	1.0058E-01
4.5228E+01	4.0289E-02	1.0127E-01
4.6029E+01	4.0038E-02	1.0390E-01
4.6844E+01	4.0350E-02	1.0552E-01
4.7673E+01	3.9799E-02	1.0787E-01
4.8517E+01	3.9070E-02	1.0981E-01
4.9376E+01	4.0697E-02	1.1168E-01
5.0250E+01	4.0389E-02	1.1319E-01
5.1139E+01	4.0012E-02	1.1457E-01
5.2045E+01	4.0311E-02	1.1685E-01
5.2966E+01	4.0210E-02	1.1943E-01
5.3904E+01	4.0417E-02	1.2077E-01
5.4858E+01	3.9277E-02	1.2319E-01
5.5829E+01	3.9299E-02	1.2594E-01
5.6818E+01	3.9765E-02	1.2842E-01
5.7823E+01	3.9866E-02	1.3020E-01
5.8847E+01	4.0022E-02	1.3321E-01
5.9889E+01	3.9760E-02	1.3544E-01
6.0949E+01	3.9501E-02	1.3746E-01
6.2028E+01	4.0155E-02	1.3956E-01
6.3126E+01	3.9620E-02	1.4234E-01
6.4244E+01	4.0116E-02	1.4461E-01
6.5381E+01	3.9822E-02	1.4786E-01
6.6538E+01	4.0203E-02	1.5020E-01
6.7716E+01	4.0170E-02	1.5240E-01
6.8915E+01	4.0099E-02	1.5571E-01
7.0135E+01	4.0366E-02	1.5840E-01
7.1377E+01	4.0596E-02	1.6103E-01
7.2640E+01	4.0473E-02	1.6389E-01
7.3926E+01	4.0631E-02	1.6682E-01
7.5235E+01	4.0583E-02	1.6989E-01
7.6567E+01	4.0439E-02	1.7294E-01
7.7923E+01	4.0769E-02	1.7625E-01
7.9302E+01	4.2126E-02	1.7855E-01
8.0706E+01	4.1659E-02	1.8167E-01
8.2135E+01	4.2576E-02	1.8431E-01
8.3589E+01	4.2299E-02	1.8749E-01
8.5069E+01	4.1350E-02	1.9035E-01
8.6575E+01	4.0879E-02	1.9418E-01
8.8107E+01	4.1042E-02	1.9776E-01
8.9667E+01	4.0458E-02	2.0072E-01
9.1254E+01	4.0990E-02	2.0431E-01
9.2870E+01	4.1525E-02	2.0857E-01
9.4514E+01	4.1306E-02	2.1214E-01
9.6187E+01	4.0931E-02	2.1539E-01
9.7890E+01	4.1568E-02	2.1946E-01
9.9623E+01	4.1337E-02	2.2360E-01
1.0139E+02	4.1429E-02	2.2719E-01
1.0318E+02	4.1521E-02	2.3212E-01
1.0501E+02	4.1949E-02	2.3614E-01
1.0687E+02	4.2048E-02	2.3977E-01
1.0876E+02	4.1208E-02	2.4417E-01
1.1068E+02	4.1599E-02	2.4863E-01
1.1264E+02	4.2264E-02	2.5377E-01
1.1464E+02	4.1980E-02	2.5797E-01
1.1667E+02	4.1392E-02	2.6228E-01
1.1873E+02	4.1785E-02	2.6652E-01
1.2084E+02	4.2230E-02	2.7133E-01
1.2297E+02	4.1923E-02	2.7612E-01
1.2515E+02	4.2104E-02	2.8068E-01
