4.000000000000e+01 6.775230000000e+03 4.656660000000e+02
4.074800000000e+01 7.850270000000e+03 -4.220300000000e+02
4.151100000000e+01 5.851580000000e+03 3.025770000000e+01
4.228700000000e+01 5.353950000000e+03 1.070240000000e+03
4.307800000000e+01 5.254050000000e+03 4.603090000000e+02
4.388400000000e+01 6.025850000000e+03 -3.032670000000e+02
4.470500000000e+01 6.573680000000e+03 1.117860000000e+02
4.554100000000e+01 5.564710000000e+03 2.802030000000e+02
4.639300000000e+01 5.539890000000e+03 -5.417610000000e+02
4.726100000000e+01 7.610840000000e+03 2.185490000000e+02
4.814500000000e+01 6.016690000000e+03 -8.481520000000e+02
4.904600000000e+01 4.549600000000e+03 -5.759340000000e+02
4.996300000000e+01 6.159690000000e+03 4.262960000000e+02
5.089800000000e+01 6.398000000000e+03 -6.673390000000e+02
5.185000000000e+01 7.990830000000e+03 -5.275220000000e+02
5.282000000000e+01 6.144040000000e+03 -4.872250000000e+02
5.380800000000e+01 6.612400000000e+03 6.098920000000e+02
5.481500000000e+01 6.232430000000e+03 -7.339770000000e+02
5.584000000000e+01 6.174850000000e+03 3.493650000000e+02
5.688500000000e+01 5.445750000000e+03 5.637480000000e+01
5.794900000000e+01 6.598340000000e+03 5.224990000000e+02
5.903300000000e+01 6.509310000000e+03 -2.883670000000e+02
6.013700000000e+01 6.384110000000e+03 6.363600000000e+02
6.126200000000e+01 6.008320000000e+03 -1.171260000000e+02
6.240800000000e+01 6.494060000000e+03 -6.847150000000e+02
6.357500000000e+01 6.583470000000e+03 2.011390000000e+02
6.476500000000e+01 6.129460000000e+03 9.614280000000e+01
6.597600000000e+01 6.585310000000e+03 -1.994900000000e+02
6.721000000000e+01 6.110680000000e+03 -1.558670000000e+02
6.846800000000e+01 6.529210000000e+03 1.291940000000e+02
6.974900000000e+01 5.776930000000e+03 -8.588200000000e+02
7.105300000000e+01 6.055540000000e+03 -4.983500000000e+02
7.238200000000e+01 6.452430000000e+03 1.089160000000e+02
7.373600000000e+01 6.268660000000e+03 -8.734520000000e+01
7.511600000000e+01 6.226940000000e+03 -3.290870000000e+01
7.652100000000e+01 6.197210000000e+03 -6.312470000000e+02
7.795200000000e+01 6.190330000000e+03 -1.362730000000e+02
7.941100000000e+01 6.612910000000e+03 -6.409170000000e+02
8.089600000000e+01 6.055160000000e+03 -1.451890000000e+02
8.241000000000e+01 6.239080000000e+03 1.274420000000e+02
8.395100000000e+01 5.804030000000e+03 -7.974130000000e+01
8.552200000000e+01 6.318160000000e+03 -6.280870000000e+01
8.712100000000e+01 6.413820000000e+03 8.251460000000e+01
8.875100000000e+01 6.768640000000e+03 -6.112570000000e+01
9.041100000000e+01 6.448140000000e+03 -2.630690000000e+01
9.210300000000e+01 6.417800000000e+03 -5.295300000000e+01
9.382600000000e+01 6.148040000000e+03 -4.414790000000e+00
9.558100000000e+01 6.032880000000e+03 -1.118380000000e+02
9.736900000000e+01 5.841270000000e+03 -4.734450000000e+01
9.919000000000e+01 6.355750000000e+03 -3.047170000000e+02
1.010500000000e+02 5.974470000000e+03 -7.180170000000e+01
1.029400000000e+02 6.327510000000e+03 -2.960820000000e+02
1.048600000000e+02 6.212100000000e+03 -1.373660000000e+02
1.068200000000e+02 6.199180000000e+03 -1.350960000000e+01
1.088200000000e+02 6.165120000000e+03 -7.551580000000e+01
1.108600000000e+02 6.220890000000e+03 -4.079950000000e+02
1.129300000000e+02 6.156560000000e+03 -3.265660000000e+01
1.150400000000e+02 6.180800000000e+03 1.207970000000e+01
1.172000000000e+02 6.272020000000e+03 1.788820000000e+02
1.193900000000e+02 6.135090000000e+03 -1.647450000000e+02
1.216200000000e+02 6.346940000000e+03 -2.175360000000e+02
1.239000000000e+02 6.283060000000e+03 -3.677510000000e+01
1.262100000000e+02 6.087220000000e+03 -1.293750000000e+02
1.285700000000e+02 6.049140000000e+03 1.081890000000e+02
1.309800000000e+02 6.332440000000e+03 -7.345120000000e+01
1.334300000000e+02 6.197780000000e+03 5.778210000000e+01
1.359300000000e+02 6.007440000000e+03 7.343050000000e+01
1.384700000000e+02 6.213630000000e+03 -2.894920000000e+00
1.410600000000e+02 6.203320000000e+03 -5.427780000000e+01
1.437000000000e+02 6.175830000000e+03 -8.573250000000e+01
1.463900000000e+02 6.220030000000e+03 -1.104450000000e+01
1.491300000000e+02 6.335530000000e+03 -2.723830000000e+01
1.519100000000e+02 6.265270000000e+03 -6.948840000000e+00
1.547600000000e+02 6.265530000000e+03 -4.455150000000e+01
1.576500000000e+02 6.153920000000e+03 -3.058050000000e+02
1.606000000000e+02 6.386250000000e+03 1.231370000000e+01
1.636000000000e+02 6.162400000000e+03 2.286890000000e+00
1.666700000000e+02 6.208620000000e+03 -1.313990000000e+02
1.697800000000e+02 6.122330000000e+03 -2.636510000000e+02
1.729600000000e+02 6.247670000000e+03 -8.567560000000e+01
1.762000000000e+02 6.441920000000e+03 -1.066990000000e+02
1.794900000000e+02 6.115860000000e+03 -1.073490000000e+02
1.828500000000e+02 6.289730000000e+03 1.287600000000e+02
1.862700000000e+02 6.296270000000e+03 -5.537910000000e+01
1.897500000000e+02 6.292820000000e+03 1.925250000000e+02
1.933000000000e+02 6.132170000000e+03 -5.772000000000e+01
1.969200000000e+02 6.301960000000e+03 -2.198500000000e+01
2.006000000000e+02 6.222720000000e+03 -4.349640000000e+01
2.043600000000e+02 6.127450000000e+03 -9.284610000000e+00
2.081800000000e+02 6.018230000000e+03 3.844670000000e+01
2.120700000000e+02 6.454210000000e+03 9.879570000000e+01
2.160400000000e+02 6.023670000000e+03 8.256930000000e+01
2.200800000000e+02 6.235150000000e+03 2.373930000000e+01
2.242000000000e+02 6.241140000000e+03 -3.444800000000e+01
2.283900000000e+02 6.263170000000e+03 4.341080000000e+01
2.326600000000e+02 6.133630000000e+03 -8.011680000000e+01
2.370200000000e+02 6.312330000000e+03 7.796660000000e+01
2.414500000000e+02 6.157870000000e+03 1.049260000000e+02
2.459700000000e+02 6.257570000000e+03 -4.237250000000e+00
2.505700000000e+02 6.148130000000e+03 -1.098520000000e+01
2.552600000000e+02 6.159170000000e+03 1.046930000000e-01
2.600300000000e+02 6.136350000000e+03 7.260890000000e+01
2.649000000000e+02 6.269730000000e+03 1.427500000000e+01
2.698500000000e+02 6.199070000000e+03 -3.718680000000e+01
2.749000000000e+02 6.180960000000e+03 1.013940000000e+02
2.800400000000e+02 6.146510000000e+03 -6.059750000000e+01
2.852800000000e+02 6.226730000000e+03 3.405140000000e+01
2.906200000000e+02 6.178720000000e+03 -1.714960000000e+01
2.960500000000e+02 6.262300000000e+03 4.960250000000e+01
3.015900000000e+02 6.250640000000e+03 -9.818030000000e+01
3.072300000000e+02 6.183810000000e+03 8.037290000000e+01
3.129800000000e+02 6.250170000000e+03 4.350400000000e+01
3.188300000000e+02 6.228680000000e+03 9.668520000000e+01
3.248000000000e+02 6.164520000000e+03 1.686710000000e+00
3.308800000000e+02 6.241600000000e+03 9.772740000000e+00
3.370700000000e+02 6.277610000000e+03 -5.070160000000e+01
3.433700000000e+02 6.225910000000e+03 -4.350620000000e+01
3.497900000000e+02 6.220260000000e+03 -2.013140000000e+01
3.563400000000e+02 6.199240000000e+03 3.749790000000e-02
3.630000000000e+02 6.256210000000e+03 4.126390000000e+01
3.697900000000e+02 6.278170000000e+03 -6.160850000000e+01
3.767100000000e+02 6.182370000000e+03 -6.753540000000e+01
3.837600000000e+02 6.258810000000e+03 -1.051520000000e+01
3.909400000000e+02 6.187560000000e+03 6.835830000000e-02
3.982500000000e+02 6.229050000000e+03 3.465900000000e+01
4.057000000000e+02 6.249380000000e+03 -2.242920000000e+01
4.132900000000e+02 6.278250000000e+03 3.039100000000e+00
4.210200000000e+02 6.297090000000e+03 4.344820000000e+01
4.289000000000e+02 6.186290000000e+03 -3.582720000000e+01
4.369200000000e+02 6.180250000000e+03 3.296770000000e+01
4.450900000000e+02 6.164690000000e+03 4.668250000000e+01
4.534200000000e+02 6.208320000000e+03 1.063840000000e+01
4.619000000000e+02 6.171680000000e+03 2.907300000000e+01
4.705400000000e+02 6.196200000000e+03 1.718030000000e+01
