% * This data was exported from the Dayton Audio Test System: DATS
% *
% D    	130	[mm]
% Re   	4.12	[Ohms]
% Fs   	53.03	[Hz]
% Zm   	8.641	[Ohms]
% BL   	3.595	[N/A]
% Qms  	2.38
% Qes  	2.17
% Qts  	1.135
% Vas  	10.91 	[liters]
% L10k 	0.2213	[mH]
% n0   	0.07152	[%]
% dBSPL  	80.64	[1W/1m]
% Ms   	20.42	[grams]
% Cms  	0.441	[mm/N]
% *
% *
% Freq            Impedance       Phase
1.029    	4.132    	0.599    
1.059    	4.132    	0.599    
1.091    	4.132    	0.599    
1.122    	4.132    	0.599    
1.155    	4.132    	0.599    
1.189    	4.132    	0.599    
1.224    	4.132    	0.599    
1.260    	4.132    	0.599    
1.297    	4.132    	0.599    
1.335    	4.127    	0.664    
1.374    	4.127    	0.664    
1.414    	4.127    	0.664    
1.456    	4.127    	0.664    
1.498    	4.127    	0.664    
1.542    	4.127    	0.664    
1.587    	4.127    	0.664    
1.634    	4.127    	0.664    
1.682    	4.126    	0.717    
1.731    	4.126    	0.717    
1.782    	4.126    	0.717    
1.834    	4.126    	0.717    
1.888    	4.126    	0.717    
1.943    	4.126    	0.717    
2.000    	4.131    	0.827    
2.059    	4.131    	0.827    
2.119    	4.131    	0.827    
2.181    	4.131    	0.827    
2.245    	4.131    	0.827    
2.311    	4.131    	0.827    
2.378    	4.135    	0.989    
2.448    	4.135    	0.989    
2.520    	4.135    	0.989    
2.594    	4.135    	0.989    
2.670    	4.133    	1.182    
2.748    	4.133    	1.182    
2.828    	4.133    	1.182    
2.911    	4.133    	1.182    
2.997    	4.131    	1.360    
3.084    	4.131    	1.360    
3.175    	4.131    	1.360    
3.268    	4.131    	1.360    
3.364    	4.140    	1.530    
3.462    	4.140    	1.530    
3.564    	4.140    	1.530    
3.668    	4.149    	1.700    
3.775    	4.149    	1.700    
3.886    	4.149    	1.700    
4.000    	4.165    	1.855    
4.117    	4.165    	1.855    
4.238    	4.165    	1.855    
4.362    	4.169    	1.989    
4.490    	4.169    	1.989    
4.621    	4.169    	1.989    
4.757    	4.174    	2.110    
4.896    	4.174    	2.110    
5.040    	4.172    	2.218    
5.187    	4.172    	2.218    
5.339    	4.169    	2.325    
5.496    	4.169    	2.325    
5.657    	4.169    	2.447    
5.823    	4.169    	2.447    
5.993    	4.171    	2.604    
6.169    	4.171    	2.604    
6.350    	4.176    	2.800    
6.536    	4.176    	2.800    
6.727    	4.184    	3.006    
6.924    	4.184    	3.006    
7.127    	4.193    	3.207    
7.336    	4.201    	3.404    
7.551    	4.201    	3.404    
7.772    	4.204    	3.593    
8.000    	4.204    	3.766    
8.234    	4.204    	3.766    
8.476    	4.204    	3.919    
8.724    	4.210    	4.054    
8.980    	4.217    	4.178    
9.243    	4.217    	4.178    
9.514    	4.222    	4.294    
9.792    	4.225    	4.410    
10.079    	4.227    	4.542    
10.375    	4.229    	4.688    
10.679    	4.231    	4.845    
10.992    	4.234    	5.018    
11.314    	4.237    	5.208    
11.645    	4.240    	5.406    
11.986    	4.245    	5.600    
12.338    	4.248    	5.781    
12.699    	4.250    	5.953    
13.071    	4.250    	6.117    
13.454    	4.253    	6.273    
13.849    	4.260    	6.428    
14.254    	4.270    	6.587    
14.672    	4.289    	6.849    
15.102    	4.309    	7.148    
15.545    	4.317    	7.355    
16.000    	4.318    	7.619    
16.469    	4.315    	7.842    
16.951    	4.316    	8.024    
17.448    	4.319    	8.170    
17.959    	4.329    	8.333    
18.486    	4.343    	8.536    
19.027    	4.361    	8.766    
19.585    	4.386    	9.140    
20.159    	4.404    	9.455    
20.749    	4.419    	9.773    
21.357    	4.434    	10.180    
21.983    	4.441    	10.503    
22.627    	4.451    	10.729    
23.290    	4.471    	10.949    
23.973    	4.502    	11.258    
24.675    	4.533    	11.640    
25.398    	4.556    	12.070    
26.143    	4.580    	12.453    
26.909    	4.627    	12.952    
27.697    	4.677    	13.511    
28.509    	4.703    	13.958    
29.344    	4.737    	14.433    
30.204    	4.797    	14.944    
31.089    	4.852    	15.397    
32.000    	4.915    	15.910    
32.938    	5.005    	16.527    
33.903    	5.105    	17.302    
34.896    	5.194    	18.140    
35.919    	5.267    	18.842    
36.971    	5.356    	19.288    
38.055    	5.494    	19.618    
39.170    	5.674    	19.927    
40.317    	5.905    	20.067    
41.499    	6.189    	20.120    
42.715    	6.498    	20.041    
43.967    	6.832    	19.738    
45.255    	7.186    	18.920    
46.581    	7.518    	17.289    
47.946    	7.840    	14.786    
49.351    	8.156    	11.918    
50.797    	8.456    	8.117    
52.285    	8.613    	4.033    
53.817    	8.587    	0.148    
55.394    	8.407    	-4.429    
57.018    	8.189    	-7.699    
58.688    	7.863    	-10.026    
60.408    	7.488    	-12.319    
62.178    	7.226    	-13.592    
64.000    	6.998    	-14.119    
65.875    	6.705    	-14.595    
67.806    	6.387    	-16.121    
69.792    	6.238    	-17.494    
71.838    	6.095    	-17.290    
73.943    	5.841    	-16.837    
76.109    	5.631    	-16.643    
78.339    	5.477    	-16.005    
80.635    	5.354    	-15.411    
82.998    	5.239    	-14.852    
85.430    	5.149    	-14.856    
87.933    	5.097    	-14.632    
90.510    	5.046    	-13.786    
93.162    	4.941    	-12.485    
95.892    	4.793    	-11.967    
98.701    	4.755    	-11.616    
101.594    	4.718    	-10.682    
104.571    	4.654    	-9.971    
107.635    	4.650    	-9.072    
110.789    	4.574    	-7.929    
114.035    	4.519    	-7.519    
117.377    	4.505    	-7.161    
120.816    	4.505    	-6.261    
124.356    	4.467    	-5.783    
128.000    	4.472    	-5.123    
131.751    	4.441    	-4.380    
135.611    	4.439    	-3.941    
139.585    	4.426    	-3.209    
143.675    	4.404    	-2.867    
147.885    	4.410    	-2.273    
152.219    	4.383    	-1.848    
156.679    	4.404    	-1.508    
161.270    	4.389    	-0.740    
165.995    	4.381    	-0.293    
170.860    	4.376    	0.018    
175.866    	4.398    	0.540    
181.019    	4.376    	1.119    
186.324    	4.394    	1.351    
191.783    	4.395    	1.997    
197.403    	4.395    	2.246    
203.187    	4.407    	2.660    
209.141    	4.403    	3.169    
215.269    	4.411    	3.516    
221.577    	4.417    	3.980    
228.070    	4.420    	4.374    
234.753    	4.430    	4.805    
241.632    	4.435    	5.135    
248.712    	4.448    	5.605    
256.000    	4.457    	5.934    
263.501    	4.465    	6.401    
271.223    	4.478    	6.754    
279.170    	4.484    	7.132    
287.350    	4.503    	7.514    
295.770    	4.512    	7.911    
304.437    	4.524    	8.338    
313.358    	4.537    	8.708    
322.540    	4.548    	9.078    
331.991    	4.567    	9.452    
341.719    	4.578    	9.838    
351.732    	4.593    	10.238    
362.039    	4.608    	10.607    
372.647    	4.625    	11.034    
383.567    	4.642    	11.425    
394.806    	4.663    	11.812    
406.375    	4.681    	12.205    
418.282    	4.699    	12.606    
430.539    	4.718    	13.023    
443.155    	4.743    	13.445    
456.140    	4.766    	13.810    
469.506    	4.787    	14.201    
483.264    	4.811    	14.604    
497.424    	4.835    	15.035    
512.000    	4.860    	15.399    
527.003    	4.887    	15.794    
542.445    	4.916    	16.191    
558.340    	4.943    	16.619    
574.701    	4.971    	17.023    
591.541    	5.001    	17.388    
608.874    	5.031    	17.827    
626.715    	5.061    	18.248    
645.080    	5.093    	18.698    
663.982    	5.127    	19.104    
683.438    	5.164    	19.515    
703.464    	5.201    	19.984    
724.077    	5.241    	20.409    
745.294    	5.278    	20.818    
767.133    	5.323    	21.232    
789.612    	5.368    	21.686    
812.749    	5.409    	22.082    
836.565    	5.457    	22.504    
861.078    	5.506    	22.911    
886.309    	5.558    	23.302    
912.280    	5.614    	23.704    
939.012    	5.666    	24.052    
966.527    	5.722    	24.355    
994.849    	5.776    	24.746    
1024.000    	5.827    	24.997    
1054.005    	5.885    	25.315    
1084.890    	5.938    	25.581    
1116.680    	5.985    	25.829    
1149.401    	6.022    	26.155    
1183.081    	6.069    	26.530    
1217.748    	6.114    	26.896    
1253.431    	6.162    	27.287    
1290.159    	6.209    	27.713    
1327.964    	6.260    	28.190    
1366.876    	6.317    	28.696    
1406.929    	6.377    	29.188    
1448.155    	6.442    	29.602    
1490.589    	6.508    	30.064    
1534.266    	6.579    	30.544    
1579.224    	6.647    	31.018    
1625.499    	6.725    	31.468    
1673.129    	6.799    	31.971    
1722.156    	6.878    	32.427    
1772.619    	6.963    	32.886    
1824.561    	7.047    	33.344    
1878.024    	7.137    	33.783    
1933.055    	7.226    	34.216    
1989.697    	7.325    	34.706    
2048.000    	7.419    	35.127    
2108.011    	7.518    	35.531    
2169.780    	7.621    	35.964    
2233.360    	7.724    	36.371    
2298.802    	7.829    	36.781    
2366.162    	7.940    	37.201    
2435.496    	8.051    	37.609    
2506.862    	8.169    	38.035    
2580.318    	8.291    	38.419    
2655.927    	8.414    	38.810    
2733.752    	8.541    	39.183    
2813.857    	8.676    	39.553    
2896.309    	8.810    	39.895    
2981.178    	8.940    	40.232    
3068.533    	9.078    	40.547    
3158.448    	9.217    	40.887    
3250.997    	9.362    	41.258    
3346.259    	9.513    	41.613    
3444.312    	9.674    	41.977    
3545.238    	9.850    	42.268    
3649.121    	10.031    	42.501    
3756.049    	10.216    	42.571    
3866.109    	10.369    	42.510    
3979.395    	10.471    	42.586    
4096.000    	10.589    	42.930    
4216.022    	10.734    	43.293    
4339.561    	10.883    	43.618    
4466.720    	11.036    	43.971    
4597.605    	11.204    	44.340    
4732.325    	11.376    	44.713    
4870.992    	11.559    	45.098    
5013.723    	11.746    	45.458    
5160.637    	11.950    	45.804    
5311.855    	12.159    	46.099    
5467.504    	12.361    	46.384    
5627.714    	12.574    	46.664    
5792.619    	12.788    	46.974    
5962.355    	13.005    	47.266    
6137.066    	13.241    	47.532    
6316.896    	13.478    	47.786    
6501.995    	13.714    	48.006    
6692.518    	13.953    	48.240    
6888.623    	14.195    	48.459    
7090.476    	14.443    	48.682    
7298.242    	14.692    	48.895    
7512.097    	14.947    	49.121    
7732.218    	15.201    	49.365    
7958.790    	15.471    	49.589    
8192.000    	15.745    	49.816    
8432.044    	16.025    	50.040    
8679.122    	16.313    	50.254    
8933.439    	16.605    	50.468    
9195.209    	16.905    	50.684    
9464.649    	17.214    	50.877    
9741.985    	17.529    	51.075    
10027.447    	17.849    	51.253    
10321.273    	18.176    	51.436    
10623.710    	18.510    	51.613    
10935.008    	18.851    	51.784    
11255.428    	19.198    	51.951    
11585.238    	19.556    	52.099    
11924.711    	19.913    	52.224    
12274.132    	20.271    	52.368    
12633.791    	20.641    	52.513    
13003.989    	21.014    	52.653    
13385.035    	21.398    	52.804    
13777.247    	21.790    	52.962    
14180.951    	22.189    	53.108    
14596.485    	22.600    	53.243    
15024.194    	23.015    	53.368    
15464.437    	23.438    	53.486    
15917.579    	23.872    	53.613    
16384.000    	24.318    	53.727    
16864.088    	24.765    	53.842    
17358.243    	25.216    	53.954    
17866.879    	25.666    	54.057    
18390.418    	26.111    	54.155    
18929.299    	26.564    	54.258    
19483.969    	27.008    	54.356    
20054.893    	27.450    	54.463    
20642.546    	27.876    	54.589    
