10000	-26.383	
16027.8	-22.2417	
28447.4	-17.4637	
49851.1	-12.8983	
83015.3	-8.75764	
159056	-3.66177	
254931	-0.15876	
419150	2.91831	
591387	5.04041	
960022	7.47939	
1.51921e+006	9.59963	
2.73101e+006	11.8242	
4.60622e+006	13.3051	
7.57341e+006	14.9992	
1.11021e+007	15.8441	
1.97049e+007	16.7923	
3.82387e+007	17.9518	
7.14201e+007	18.6864	
1.10175e+008	18.8922	
1.42175e+008	19.2072	
1.90624e+008	19.3088	
2.52344e+008	19.3043	
2.97835e+008	19.3016	
3.29817e+008	19.4064	
4.14897e+008	19.0835	
4.59449e+008	17.9117	
5.02339e+008	16.8464	
