   4.0000000e+01   1.7976540e+02
   4.0931720e+01   1.7976540e+02
   4.1885142e+01   1.7976540e+02
   4.2860772e+01   1.7976540e+02
   4.3859128e+01   1.7976540e+02
   4.4880738e+01   1.7976540e+02
   4.5926145e+01   1.7976540e+02
   4.6995902e+01   1.7976540e+02
   4.8090577e+01   1.7976540e+02
   4.9210751e+01   1.7976540e+02
   5.0357016e+01   1.7976540e+02
   5.1529982e+01   1.7976540e+02
   5.2730270e+01   1.7976540e+02
   5.3958515e+01   1.7976706e+02
   5.5215371e+01   1.7976891e+02
   5.6501502e+01   1.7976891e+02
   5.7817591e+01   1.7976891e+02
   5.9164336e+01   1.7976890e+02
   6.0542450e+01   1.7976889e+02
   6.1952665e+01   1.7976889e+02
   6.3395728e+01   1.7976889e+02
   6.4872404e+01   1.7976889e+02
   6.6383476e+01   1.7976889e+02
   6.7929746e+01   1.7976888e+02
   6.9512033e+01   1.7976888e+02
   7.1131176e+01   1.7976888e+02
   7.2788034e+01   1.7976888e+02
   7.4483485e+01   1.7976888e+02
   7.6218429e+01   1.7976888e+02
   7.7993784e+01   1.7976888e+02
   7.9810493e+01   1.7976888e+02
   8.1669518e+01   1.7976888e+02
   8.3571845e+01   1.7976888e+02
   8.5518484e+01   1.7976888e+02
   8.7510465e+01   1.7976888e+02
   8.9548846e+01   1.7976888e+02
   9.1634706e+01   1.7976888e+02
   9.3769153e+01   1.7976888e+02
   9.5953317e+01   1.7976888e+02
   9.8188357e+01   1.7976888e+02
   1.0047546e+02   1.7976888e+02
   1.0281583e+02   1.7976888e+02
   1.0521072e+02   1.7976912e+02
   1.0766139e+02   1.7977020e+02
   1.1016915e+02   1.7977020e+02
   1.1273532e+02   1.7977023e+02
   1.1536126e+02   1.7977023e+02
   1.1804837e+02   1.7977023e+02
   1.2079807e+02   1.7977023e+02
   1.2361182e+02   1.7977023e+02
   1.2649111e+02   1.7977023e+02
   1.2943746e+02   1.7977023e+02
   1.3245245e+02   1.7977023e+02
   1.3553766e+02   1.7977022e+02
   1.3869474e+02   1.7977022e+02
   1.4192536e+02   1.7977022e+02
   1.4523122e+02   1.7977022e+02
   1.4861409e+02   1.7977022e+02
   1.5207576e+02   1.7977022e+02
   1.5561806e+02   1.7977022e+02
   1.5924287e+02   1.7977022e+02
   1.6295211e+02   1.7977022e+02
   1.6674775e+02   1.7977021e+02
   1.7063181e+02   1.7977021e+02
   1.7460633e+02   1.7977021e+02
   1.7867344e+02   1.7977021e+02
   1.8283528e+02   1.7977021e+02
   1.8709406e+02   1.7977021e+02
   1.9145204e+02   1.7977020e+02
   1.9591153e+02   1.7976945e+02
   2.0047489e+02   1.7976937e+02
   2.0514455e+02   1.7976936e+02
   2.0992298e+02   1.7976936e+02
   2.1481272e+02   1.7976936e+02
   2.1981635e+02   1.7976936e+02
   2.2493653e+02   1.7976935e+02
   2.3017597e+02   1.7976935e+02
   2.3553746e+02   1.7976935e+02
   2.4102383e+02   1.7976935e+02
   2.4663800e+02   1.7976934e+02
   2.5238294e+02   1.7976934e+02
   2.5826169e+02   1.7976934e+02
   2.6427738e+02   1.7976933e+02
   2.7043319e+02   1.7976933e+02
   2.7673239e+02   1.7976933e+02
   2.8317831e+02   1.7976932e+02
   2.8977438e+02   1.7976932e+02
   2.9652410e+02   1.7976931e+02
   3.0343103e+02   1.7976931e+02
   3.1049885e+02   1.7976930e+02
   3.1773129e+02   1.7976930e+02
   3.2513221e+02   1.7976929e+02
   3.3270551e+02   1.7976923e+02
   3.4045522e+02   1.7976919e+02
   3.4838544e+02   1.7976918e+02
   3.5650038e+02   1.7976918e+02
   3.6480434e+02   1.7976917e+02
   3.7330172e+02   1.7976917e+02
   3.8199703e+02   1.7976916e+02
   3.9089489e+02   1.7976915e+02
   4.0000000e+02   1.7976914e+02
   4.0931720e+02   1.7976913e+02
   4.1885142e+02   1.7976913e+02
   4.2860772e+02   1.7976912e+02
   4.3859128e+02   1.7976911e+02
   4.4880738e+02   1.7976910e+02
   4.5926145e+02   1.7976909e+02
   4.6995902e+02   1.7976908e+02
   4.8090577e+02   1.7976907e+02
   4.9210751e+02   1.7976905e+02
   5.0357016e+02   1.7976904e+02
   5.1529982e+02   1.7976903e+02
   5.2730270e+02   1.7976901e+02
   5.3958515e+02   1.7976940e+02
   5.5215371e+02   1.7976983e+02
   5.6501502e+02   1.7976981e+02
   5.7817591e+02   1.7976980e+02
   5.9164336e+02   1.7976978e+02
   6.0542450e+02   1.7976976e+02
   6.1952665e+02   1.7976974e+02
   6.3395728e+02   1.7976972e+02
   6.4872404e+02   1.7976970e+02
   6.6383476e+02   1.7976968e+02
   6.7929746e+02   1.7976966e+02
   6.9512033e+02   1.7976964e+02
   7.1131176e+02   1.7976961e+02
   7.2788034e+02   1.7976958e+02
   7.4483485e+02   1.7976956e+02
   7.6218429e+02   1.7976953e+02
   7.7993784e+02   1.7976950e+02
   7.9810493e+02   1.7976947e+02
   8.1669518e+02   1.7976944e+02
   8.3571845e+02   1.7976940e+02
   8.5518484e+02   1.7976935e+02
   8.7510465e+02   1.7976932e+02
   8.9548846e+02   1.7976928e+02
   9.1634706e+02   1.7976923e+02
   9.3769153e+02   1.7976919e+02
   9.5953317e+02   1.7976915e+02
   9.8188357e+02   1.7976910e+02
   1.0047546e+03   1.7976905e+02
   1.0281583e+03   1.7976900e+02
   1.0521072e+03   1.7976894e+02
   1.0766139e+03   1.7976889e+02
   1.1016915e+03   1.7976883e+02
   1.1273532e+03   1.7976877e+02
   1.1536126e+03   1.7976870e+02
   1.1804837e+03   1.7976863e+02
   1.2079807e+03   1.7976856e+02
   1.2361182e+03   1.7976841e+02
   1.2649111e+03   1.7976769e+02
   1.2943746e+03   1.7976761e+02
   1.3245245e+03   1.7976752e+02
   1.3553766e+03   1.7976743e+02
   1.3869474e+03   1.7976734e+02
   1.4192536e+03   1.7976724e+02
   1.4523122e+03   1.7976714e+02
   1.4861409e+03   1.7976703e+02
   1.5207576e+03   1.7976692e+02
   1.5561806e+03   1.7976680e+02
   1.5924287e+03   1.7976668e+02
   1.6295211e+03   1.7976655e+02
   1.6674775e+03   1.7976641e+02
   1.7063181e+03   1.7976627e+02
   1.7460633e+03   1.7976612e+02
   1.7867344e+03   1.7976596e+02
   1.8283528e+03   1.7976580e+02
   1.8709406e+03   1.7976563e+02
   1.9145204e+03   1.7976545e+02
   1.9591153e+03   1.7976526e+02
   2.0047489e+03   1.7976506e+02
   2.0514455e+03   1.7976486e+02
   2.0992298e+03   1.7976464e+02
   2.1481272e+03   1.7976442e+02
   2.1981635e+03   1.7976418e+02
   2.2493653e+03   1.7976393e+02
   2.3017597e+03   1.7976367e+02
   2.3553746e+03   1.7976340e+02
   2.4102383e+03   1.7976312e+02
   2.4663800e+03   1.7976282e+02
   2.5238294e+03   1.7976251e+02
   2.5826169e+03   1.7976218e+02
   2.6427738e+03   1.7976184e+02
   2.7043319e+03   1.7976148e+02
   2.7673239e+03   1.7976111e+02
   2.8317831e+03   1.7976072e+02
   2.8977438e+03   1.7976031e+02
   2.9652410e+03   1.7975988e+02
   3.0343103e+03   1.7975943e+02
   3.1049885e+03   1.7975896e+02
   3.1773129e+03   1.7975846e+02
   3.2513221e+03   1.7975794e+02
   3.3270551e+03   1.7975740e+02
   3.4045522e+03   1.7975684e+02
   3.4838544e+03   1.7975624e+02
   3.5650038e+03   1.7975562e+02
   3.6480434e+03   1.7975497e+02
   3.7330172e+03   1.7975429e+02
   3.8199703e+03   1.7975358e+02
   3.9089489e+03   1.7975283e+02
