   9.9181000e+03   1.0778400e+01
   1.4359600e+04   1.4371300e+01
   1.8377500e+04   1.7964100e+01
   2.0283500e+04   2.1556900e+01
   2.3519500e+04   2.5149700e+01
   2.6607300e+04   2.8742500e+01
   3.0100300e+04   3.2335300e+01
   3.4052000e+04   3.5928100e+01
   3.8522500e+04   3.9521000e+01
   4.1481800e+04   4.3113800e+01
   4.4668400e+04   4.6706600e+01
   4.9301200e+04   5.0299400e+01
   5.3088400e+04   5.3892200e+01
   5.5773600e+04   5.7485000e+01
   6.0058100e+04   6.1077800e+01
   6.6287000e+04   6.8263500e+01
   6.9639700e+04   7.1856300e+01
   7.3162000e+04   7.5449100e+01
   7.8782300e+04   8.2634700e+01
   8.9125100e+04   8.9820400e+01
   9.8368700e+04   1.0059900e+02
   1.0857100e+05   1.1856300e+02
   1.2282500e+05   1.3652700e+02
   1.4597700e+05   1.6167700e+02
   1.5719100e+05   1.7604800e+02
   1.7782800e+05   1.9401200e+02
   2.0117400e+05   2.1197600e+02
   2.1662800e+05   2.2634700e+02
   2.3909600e+05   2.4071900e+02
   2.6389300e+05   2.5509000e+02
   3.0599500e+05   2.7664700e+02
   3.6367600e+05   3.0179600e+02
   4.2169700e+05   3.2335300e+02
   4.8897400e+05   3.4491000e+02
   5.9566200e+05   3.7006000e+02
   7.0794600e+05   3.9161700e+02
   8.2089100e+05   4.1317400e+02
   9.2866100e+05   4.2754500e+02
   1.1037200e+06   4.3113800e+02
   1.4478200e+06   4.3113800e+02
   1.6788000e+06   4.2754500e+02
   1.9466400e+06   4.2395200e+02
   2.1485400e+06   4.2035900e+02
   2.4306000e+06   4.1317400e+02
   2.7497000e+06   4.0239500e+02
   3.1106900e+06   3.9161700e+02
   3.6069700e+06   3.7724600e+02
   4.2869000e+06   3.5928100e+02
   5.0949800e+06   3.4131700e+02
   6.3616700e+06   3.2335300e+02
   7.9432800e+06   3.0179600e+02
   9.9181000e+06   2.8383200e+02
   1.2383900e+07   2.6586800e+02
   1.5085900e+07   2.5149700e+02
   1.8836500e+07   2.4071900e+02
   2.2946400e+07   2.3353300e+02
   2.7271800e+07   2.2994000e+02
   3.0852200e+07   2.2994000e+02
   3.6667900e+07   2.2994000e+02
   4.0470900e+07   2.3353300e+02
   5.0532600e+07   2.3712600e+02
   6.0058100e+07   2.4071900e+02
   6.9639700e+07   2.3353300e+02
   8.0750100e+07   2.1916200e+02
   9.1351200e+07   2.0119800e+02
   1.0082570e+08   1.8682600e+02
   1.1128290e+08   1.6886200e+02
   1.2282470e+08   1.5089800e+02
   1.3226000e+08   1.3652700e+02
   1.3894950e+08   1.2574900e+02
   1.4962360e+08   1.1137700e+02
