-0.00250404 -0.154794
-0.00249404 -0.151594
-0.00248404 -0.141994
-0.00247404 -0.132395
-0.00246404 -0.122795
-0.00245404 -0.109996
-0.00244404 -0.100396
-0.00243404 -0.0843967
-0.00242404 -0.0811968
-0.00241404 -0.0715972
-0.00240404 -0.0683973
-0.00239404 -0.0555978
-0.00238404 -0.049198
-0.00237404 -0.0363985
-0.00236404 -0.023599
-0.00235404 -0.0107995
-0.00234404 0.002
-0.00233404 0.0179994
-0.00232404 0.0403985
-0.00231404 0.0691974
-0.00230404 0.0851968
-0.00229404 0.0979963
-0.00228404 0.107596
-0.00227404 0.110796
-0.00226404 0.104396
-0.00225404 0.0979963
-0.00224404 0.0819969
-0.00223404 0.0723973
-0.00222404 0.0691974
-0.00221404 0.0595978
-0.00220404 0.0563979
-0.00219404 0.0627977
-0.00218404 0.0659975
-0.00217404 0.0659975
-0.00216404 0.0659975
-0.00215404 0.0467983
-0.00214404 0.0339988
-0.00213404 0.0179994
-0.00212404 0.002
-0.00211404 -0.00119988
-0.00210404 -0.00119988
-0.00209404 0.00839975
-0.00208404 0.0339988
-0.00207404 0.0723973
-0.00206404 0.101196
-0.00205404 0.123595
-0.00204404 0.136395
-0.00203404 0.142795
-0.00202404 0.133195
-0.00201404 0.117196
-0.00200404 0.0947964
-0.00199404 0.0627977
-0.00198404 0.0403985
-0.00197404 0.0179994
-0.00196404 0.00839975
-0.00195404 -0.0107995
-0.00194404 -0.0107995
-0.00193404 -0.023599
-0.00192404 -0.0427983
-0.00191404 -0.0619975
-0.00190404 -0.0939963
-0.00189404 -0.122795
-0.00188404 -0.138795
-0.00187404 -0.154794
-0.00186404 -0.177193
-0.00185404 -0.177193
-0.00184404 -0.177193
-0.00183404 -0.167593
-0.00182404 -0.151594
-0.00181404 -0.132395
-0.00180404 -0.116395
-0.00179404 -0.100396
-0.00178404 -0.0811968
-0.00177404 -0.0683973
-0.00176404 -0.0523979
-0.00175404 -0.0459982
-0.00174404 -0.0363985
-0.00173404 -0.023599
-0.00172404 -0.0139994
-0.00171404 -0.0171993
-0.00170404 -0.0107995
-0.00169404 0.002
-0.00168404 0.002
-0.00167404 0.0211993
-0.00166404 0.0307989
-0.00165404 0.0499982
-0.00164404 0.0499982
-0.00163404 0.0723973
-0.00162404 0.0755972
-0.00161404 0.0755972
-0.00160404 0.0627977
-0.00159404 0.0563979
-0.00158404 0.0467983
-0.00157404 0.0403985
-0.00156404 0.0403985
-0.00155404 0.0403985
-0.00154404 0.0499982
-0.00153404 0.0595978
-0.00152404 0.0659975
-0.00151404 0.0755972
-0.00150404 0.0787971
-0.00149404 0.0755972
-0.00148404 0.0563979
-0.00147404 0.0435984
-0.00146404 0.027599
-0.00145404 0.0179994
-0.00144404 0.0211993
-0.00143404 0.027599
-0.00142404 0.053198
-0.00141404 0.0723973
-0.00140404 0.110796
-0.00139404 0.129995
-0.00138404 0.145994
-0.00137404 0.149194
-0.00136404 0.142795
-0.00135404 0.120395
-0.00134404 0.104396
-0.00133404 0.0691974
-0.00132404 0.0435984
-0.00131404 0.0147995
-0.00130404 0.002
-0.00129404 -0.0107995
-0.00128404 -0.0171993
-0.00127404 -0.0363985
-0.00126404 -0.049198
-0.00125404 -0.0683973
-0.00124404 -0.100396
-0.00123404 -0.129195
-0.00122404 -0.151594
-0.00121404 -0.167593
-0.00120404 -0.186793
-0.00119404 -0.189993
-0.00118404 -0.186793
-0.00117404 -0.170793
-0.00116404 -0.151594
-0.00115404 -0.129195
-0.00114404 -0.103596
-0.00113404 -0.0843967
-0.00112404 -0.0683973
-0.00111404 -0.0427983
-0.00110404 -0.0299988
-0.00109404 -0.0171993
-0.00108404 -0.0139994
-0.00107404 -0.0107995
-0.00106404 -0.00119988
-0.00105404 -0.00119988
-0.00104404 0.002
-0.00103404 0.002
-0.00102404 0.00839975
-0.00101404 0.0115996
-0.00100404 0.0115996
-0.000994038 0.0211993
-0.000984038 0.0307989
-0.000974038 0.0339988
-0.000964038 0.027599
-0.000954038 0.0339988
-0.000944038 0.0243991
-0.000934038 0.0211993
-0.000924038 0.0115996
-0.000914038 0.0147995
-0.000904038 0.0147995
-0.000894038 0.0211993
-0.000884038 0.0371986
-0.000874038 0.0595978
-0.000864038 0.0787971
-0.000854038 0.0979963
-0.000844038 0.101196
-0.000834038 0.101196
-0.000824038 0.0915966
-0.000814038 0.0787971
-0.000804038 0.0659975
-0.000794038 0.053198
-0.000784038 0.0467983
-0.000774038 0.053198
-0.000764038 0.0691974
-0.000754038 0.0915966
-0.000744038 0.117196
-0.000734038 0.139595
-0.000724038 0.142795
-0.000714038 0.145994
-0.000704038 0.136395
-0.000694038 0.107596
-0.000684038 0.0915966
-0.000674038 0.0627977
-0.000664038 0.0307989
-0.000654038 0.0115996
-0.000644038 -0.00439975
-0.000634038 -0.0203991
-0.000624038 -0.0299988
-0.000614038 -0.0395984
-0.000604038 -0.0555978
-0.000594038 -0.0779969
-0.000584038 -0.0939963
-0.000574038 -0.129195
-0.000564038 -0.148394
-0.000554038 -0.167593
-0.000544038 -0.180393
-0.000534038 -0.183593
-0.000524038 -0.180393
-0.000514038 -0.177193
-0.000504038 -0.145194
-0.000494038 -0.122795
-0.000484038 -0.103596
-0.000474038 -0.0747971
-0.000464038 -0.0523979
-0.000454038 -0.0363985
-0.000444038 -0.0139994
-0.000434038 -0.00119988
-0.000424038 0.002
-0.000414038 0.0115996
-0.000404038 0.0147995
-0.000394038 0.0147995
-0.000384038 0.00839975
-0.000374038 0.002
-0.000364038 0.002
-0.000354038 0.002
-0.000344038 -0.00119988
-0.000334038 -0.00119988
-0.000324038 -0.00119988
-0.000314038 0.002
-0.000304038 -0.00119988
-0.000294038 -0.00439975
-0.000284038 -0.00439975
-0.000274038 -0.0107995
-0.000264038 -0.0171993
-0.000254038 -0.0107995
-0.000244038 -0.0107995
-0.000234038 0.00839975
-0.000224038 0.027599
-0.000214038 0.0659975
-0.000204038 0.0851968
-0.000194038 0.104396
-0.000184038 0.123595
-0.000174038 0.126795
-0.000164038 0.129995
-0.000154038 0.117196
-0.000144038 0.101196
-0.000134038 0.0851968
-0.000124038 0.0787971
-0.000114038 0.0819969
-0.000104038 0.0851968
-9.40384e-005 0.0979963
-8.40384e-005 0.117196
-7.40384e-005 0.129995
-6.40384e-005 0.136395
-5.40384e-005 0.133195
-4.40384e-005 0.117196
-3.40384e-005 0.101196
-2.40384e-005 0.0723973
-1.40384e-005 0.0403985
-4.03836e-006 0.0147995
5.96164e-006 -0.0107995
1.59616e-005 -0.0203991
2.59616e-005 -0.0331986
3.59616e-005 -0.0427983
4.59616e-005 -0.0427983
5.59616e-005 -0.0523979
6.59616e-005 -0.0683973
7.59616e-005 -0.0939963
8.59616e-005 -0.113196
9.59616e-005 -0.135595
0.000105962 -0.151594
0.000115962 -0.167593
0.000125962 -0.164394
0.000135962 -0.161194
0.000145962 -0.148394
0.000155962 -0.135595
0.000165962 -0.109996
0.000175962 -0.0907964
0.000185962 -0.0651974
0.000195962 -0.0427983
0.000205962 -0.0267989
0.000215962 -0.0107995
0.000225962 -0.00119988
0.000235962 -0.00119988
0.000245962 0.00839975
0.000255962 0.0115996
0.000265962 0.00839975
0.000275962 0.002
0.000285962 -0.00119988
0.000295962 -0.00759963
0.000305962 -0.0107995
0.000315962 -0.0107995
0.000325962 -0.023599
0.000335962 -0.0171993
0.000345962 -0.023599
0.000355962 -0.023599
0.000365962 -0.0363985
0.000375962 -0.0363985
0.000385962 -0.0395984
0.000395962 -0.0427983
0.000405962 -0.0363985
0.000415962 -0.0267989
0.000425962 -0.00759963
0.000435962 0.027599
0.000445962 0.053198
0.000455962 0.0947964
0.000465962 0.123595
0.000475962 0.145994
0.000485962 0.155594
0.000495962 0.158794
0.000505962 0.149194
0.000515962 0.136395
0.000525962 0.120395
0.000535962 0.104396
0.000545962 0.107596
0.000555962 0.104396
0.000565962 0.117196
0.000575962 0.123595
0.000585962 0.126795
0.000595962 0.126795
0.000605962 0.117196
0.000615962 0.101196
0.000625962 0.0723973
0.000635962 0.0403985
0.000645962 0.0115996
0.000655962 -0.0107995
0.000665962 -0.0395984
0.000675962 -0.0427983
0.000685962 -0.0523979
0.000695962 -0.049198
0.000705962 -0.0427983
0.000715962 -0.049198
0.000725962 -0.0619975
0.000735962 -0.0747971
0.000745962 -0.0875966
0.000755962 -0.109996
0.000765962 -0.122795
0.000775962 -0.141994
0.000785962 -0.145194
0.000795962 -0.129195
0.000805962 -0.125995
0.000815962 -0.113196
0.000825962 -0.0939963
0.000835962 -0.0715972
0.000845962 -0.0555978
0.000855962 -0.0427983
0.000865962 -0.0299988
0.000875962 -0.0203991
0.000885962 -0.0107995
0.000895962 -0.00759963
0.000905962 0.002
0.000915962 -0.00439975
0.000925962 -0.00759963
0.000935962 -0.0107995
0.000945962 -0.0139994
0.000955962 -0.0203991
0.000965962 -0.023599
0.000975962 -0.0267989
0.000985962 -0.0331986
0.000995962 -0.0427983
0.00100596 -0.0427983
0.00101596 -0.0427983
0.00102596 -0.049198
0.00103596 -0.0523979
0.00104596 -0.0523979
0.00105596 -0.0587977
0.00106596 -0.049198
0.00107596 -0.0299988
0.00108596 -0.00439975
0.00109596 0.0179994
0.00110596 0.0659975
0.00111596 0.101196
0.00112596 0.136395
0.00113596 0.158794
0.00114596 0.177993
0.00115596 0.187593
0.00116596 0.177993
0.00117596 0.165194
0.00118596 0.149194
0.00119596 0.129995
0.00120596 0.120395
0.00121596 0.113996
0.00122596 0.123595
0.00123596 0.120395
0.00124596 0.123595
0.00125596 0.113996
