  5.0000000e-003  1.0000000e+006  1.0000000e-013  1.0000000e-006  1.0000000e-006  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.7000000e-012  2.0000000e-012  1.0000000e-003  3.0000000e+002  1.0000000e+002  2.0000000e-007  8.0000000e-008  1.8000000e+001  1.0000000e-002  3.0000000e-010  2.0000000e-011  1.0000000e-010  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.1000000e-004  1.0450707e+002
  5.0000000e-003  1.0000000e+006  1.0000000e-013  1.0000000e-006  1.0000000e-006  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.7000000e-012  2.0000000e-012  1.0000000e-003  3.0000000e+002  3.0000000e+002  2.0000000e-007  8.0000000e-008  1.8000000e+001  1.0000000e-002  3.0000000e-010  2.0000000e-011  1.0000000e-010  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.1000000e-004  1.1187980e+002
  5.0000000e-003  1.0000000e+006  1.0000000e-013  1.0000000e-006  1.0000000e-006  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.7000000e-012  2.0000000e-012  1.0000000e-003  3.0000000e+002  5.0000000e+002  2.0000000e-007  8.0000000e-008  1.8000000e+001  1.0000000e-002  3.0000000e-010  2.0000000e-011  1.0000000e-010  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.1000000e-004  1.1550950e+002
  5.0000000e-003  1.0000000e+006  1.0000000e-013  1.0000000e-006  1.0000000e-006  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.7000000e-012  2.0000000e-012  1.0000000e-003  4.0000000e+002  1.0000000e+002  2.0000000e-007  8.0000000e-008  1.8000000e+001  1.0000000e-002  3.0000000e-010  2.0000000e-011  1.0000000e-010  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.1000000e-004  1.0502822e+002
  5.0000000e-003  1.0000000e+006  1.0000000e-013  1.0000000e-006  1.0000000e-006  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.7000000e-012  2.0000000e-012  1.0000000e-003  4.0000000e+002  3.0000000e+002  2.0000000e-007  8.0000000e-008  1.8000000e+001  1.0000000e-002  3.0000000e-010  2.0000000e-011  1.0000000e-010  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.1000000e-004  1.1390883e+002
  5.0000000e-003  1.0000000e+006  1.0000000e-013  1.0000000e-006  1.0000000e-006  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.7000000e-012  2.0000000e-012  1.0000000e-003  4.0000000e+002  5.0000000e+002  2.0000000e-007  8.0000000e-008  1.8000000e+001  1.0000000e-002  3.0000000e-010  2.0000000e-011  1.0000000e-010  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.1000000e-004  1.1869665e+002
  5.0000000e-003  1.0000000e+006  1.0000000e-013  1.0000000e-006  1.0000000e-006  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.7000000e-012  2.0000000e-012  1.0000000e-003  5.0000000e+002  1.0000000e+002  2.0000000e-007  8.0000000e-008  1.8000000e+001  1.0000000e-002  3.0000000e-010  2.0000000e-011  1.0000000e-010  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.1000000e-004  1.0537715e+002
  5.0000000e-003  1.0000000e+006  1.0000000e-013  1.0000000e-006  1.0000000e-006  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.7000000e-012  2.0000000e-012  1.0000000e-003  5.0000000e+002  3.0000000e+002  2.0000000e-007  8.0000000e-008  1.8000000e+001  1.0000000e-002  3.0000000e-010  2.0000000e-011  1.0000000e-010  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.1000000e-004  1.1540981e+002
  5.0000000e-003  1.0000000e+006  1.0000000e-013  1.0000000e-006  1.0000000e-006  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.7000000e-012  2.0000000e-012  1.0000000e-003  5.0000000e+002  5.0000000e+002  2.0000000e-007  8.0000000e-008  1.8000000e+001  1.0000000e-002  3.0000000e-010  2.0000000e-011  1.0000000e-010  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.1000000e-004  1.2118701e+002
  5.0000000e-003  1.0000000e+006  1.0000000e-013  1.0000000e-006  1.0000000e-006  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.7000000e-012  1.0100000e-010  1.0000000e-003  3.0000000e+002  1.0000000e+002  2.0000000e-007  8.0000000e-008  1.8000000e+001  1.0000000e-002  3.0000000e-010  2.0000000e-011  1.0000000e-010  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.1000000e-004  1.0418786e+002
  5.0000000e-003  1.0000000e+006  1.0000000e-013  1.0000000e-006  1.0000000e-006  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.7000000e-012  1.0100000e-010  1.0000000e-003  3.0000000e+002  3.0000000e+002  2.0000000e-007  8.0000000e-008  1.8000000e+001  1.0000000e-002  3.0000000e-010  2.0000000e-011  1.0000000e-010  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.1000000e-004  1.1170757e+002
  5.0000000e-003  1.0000000e+006  1.0000000e-013  1.0000000e-006  1.0000000e-006  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.7000000e-012  1.0100000e-010  1.0000000e-003  3.0000000e+002  5.0000000e+002  2.0000000e-007  8.0000000e-008  1.8000000e+001  1.0000000e-002  3.0000000e-010  2.0000000e-011  1.0000000e-010  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.1000000e-004  1.1564414e+002
  5.0000000e-003  1.0000000e+006  1.0000000e-013  1.0000000e-006  1.0000000e-006  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.7000000e-012  1.0100000e-010  1.0000000e-003  4.0000000e+002  1.0000000e+002  2.0000000e-007  8.0000000e-008  1.8000000e+001  1.0000000e-002  3.0000000e-010  2.0000000e-011  1.0000000e-010  3.0000000e-010  2.0000000e-011  1.0000000e-010  1.1000000e-004  1.0461218e+002
