4.000000000000e+01	3.000000000000e+05	2.000000000000e+04
4.074800000000e+01	3.000000000000e+05	2.000000000000e+04
4.151100000000e+01	3.000000000000e+05	2.000000000000e+04
4.228700000000e+01	3.000000000000e+05	2.000000000000e+04
4.307800000000e+01	3.000000000000e+05	2.000000000000e+04
4.388400000000e+01	3.000000000000e+05	2.000000000000e+04
4.470500000000e+01	3.000000000000e+05	2.000000000000e+04
4.554100000000e+01	3.000000000000e+05	2.000000000000e+04
4.639300000000e+01	3.000000000000e+05	2.000000000000e+04
4.726100000000e+01	3.000000000000e+05	2.000000000000e+04
4.814500000000e+01	3.000000000000e+05	2.000000000000e+04
4.904600000000e+01	3.000000000000e+05	2.000000000000e+04
4.996300000000e+01	3.000000000000e+05	2.000000000000e+04
5.089800000000e+01	3.000000000000e+05	2.000000000000e+04
5.185000000000e+01	3.000000000000e+05	2.000000000000e+04
5.282000000000e+01	3.000000000000e+05	2.000000000000e+04
5.380800000000e+01	3.000000000000e+05	2.000000000000e+04
5.481500000000e+01	3.000000000000e+05	2.000000000000e+04
5.584000000000e+01	3.000000000000e+05	2.000000000000e+04
5.688500000000e+01	3.000000000000e+05	2.000000000000e+04
5.794900000000e+01	3.000000000000e+05	2.000000000000e+04
5.903300000000e+01	3.000000000000e+05	2.000000000000e+04
6.013700000000e+01	3.000000000000e+05	2.000000000000e+04
6.126200000000e+01	3.000000000000e+05	2.000000000000e+04
6.240800000000e+01	3.000000000000e+05	2.000000000000e+04
6.357500000000e+01	3.000000000000e+05	2.000000000000e+04
6.476500000000e+01	3.000000000000e+05	2.000000000000e+04
6.597600000000e+01	3.000000000000e+05	2.000000000000e+04
6.721000000000e+01	3.000000000000e+05	2.000000000000e+04
6.846800000000e+01	3.000000000000e+05	2.000000000000e+04
6.974900000000e+01	3.000000000000e+05	2.000000000000e+04
7.105300000000e+01	3.000000000000e+05	2.000000000000e+04
7.238200000000e+01	3.000000000000e+05	2.000000000000e+04
7.373600000000e+01	3.000000000000e+05	2.000000000000e+04
7.511600000000e+01	3.000000000000e+05	2.000000000000e+04
7.652100000000e+01	3.000000000000e+05	2.000000000000e+04
