  4.0000000e+001  1.0000000e+000  0.0000000e+000  8.3336583e+004  3.7344119e+001
  4.0748000e+001  1.0000000e+000  0.0000000e+000  8.7490720e+004  3.7344119e+001
  4.1511000e+001  1.0000000e+000  0.0000000e+000  8.4441571e+004  3.7344119e+001
  4.2287000e+001  1.0000000e+000  0.0000000e+000  8.4950321e+004  3.7344119e+001
  4.3078000e+001  1.0000000e+000  0.0000000e+000  8.5870998e+004  3.7344119e+001
  4.3884000e+001  1.0000000e+000  0.0000000e+000  8.6240950e+004  3.7344119e+001
  4.4705000e+001  1.0000000e+000  0.0000000e+000  8.6068570e+004  3.7344119e+001
  4.5541000e+001  1.0000000e+000  0.0000000e+000  8.3624063e+004  3.7344119e+001
  4.6393000e+001  1.0000000e+000  0.0000000e+000  8.4827737e+004  3.7344119e+001
  4.7261000e+001  1.0000000e+000  0.0000000e+000  8.5444677e+004  3.7344119e+001
  4.8145000e+001  1.0000000e+000  0.0000000e+000  8.6233988e+004  3.7344119e+001
  4.9046000e+001  1.0000000e+000  0.0000000e+000  8.4900916e+004  3.7344119e+001
  4.9963000e+001  1.0000000e+000  0.0000000e+000  8.3418596e+004  3.7344119e+001
  5.0898000e+001  1.0000000e+000  0.0000000e+000  8.4047220e+004  3.7344119e+001
  5.1850000e+001  1.0000000e+000  0.0000000e+000  8.5318107e+004  3.7344119e+001
  5.2820000e+001  1.0000000e+000  0.0000000e+000  8.5228359e+004  3.7344119e+001
  5.3808000e+001  1.0000000e+000  0.0000000e+000  8.5155792e+004  3.7344119e+001
  5.4815000e+001  1.0000000e+000  0.0000000e+000  8.4624021e+004  3.7344119e+001
  5.5840000e+001  1.0000000e+000  0.0000000e+000  8.5540417e+004  3.7344119e+001
  5.6885000e+001  1.0000000e+000  0.0000000e+000  8.4694317e+004  3.7344119e+001
  5.7949000e+001  1.0000000e+000  0.0000000e+000  8.5381844e+004  3.7344119e+001
  5.9033000e+001  1.0000000e+000  0.0000000e+000  8.5023624e+004  3.7344119e+001
  6.0137000e+001  1.0000000e+000  0.0000000e+000  8.5098716e+004  3.7344119e+001
  6.1262000e+001  1.0000000e+000  0.0000000e+000  8.3930333e+004  3.7344119e+001
  6.2408000e+001  1.0000000e+000  0.0000000e+000  8.4867585e+004  3.7344119e+001
  6.3575000e+001  1.0000000e+000  0.0000000e+000  8.4866903e+004  3.7344119e+001
  6.4765000e+001  1.0000000e+000  0.0000000e+000  8.5459693e+004  3.7344119e+001
  6.5976000e+001  1.0000000e+000  0.0000000e+000  8.4865266e+004  3.7344119e+001
  6.7210000e+001  1.0000000e+000  0.0000000e+000  8.5233351e+004  3.7344119e+001
  6.8468000e+001  1.0000000e+000  0.0000000e+000  8.4860490e+004  3.7344119e+001
  6.9749000e+001  1.0000000e+000  0.0000000e+000  8.4584392e+004  3.7344119e+001
  7.1053000e+001  1.0000000e+000  0.0000000e+000  8.5166762e+004  3.7344119e+001
